annotation_approver,created_at,id,label,text,updated_at,user
,2021-01-20T11:36:29.344717Z,109,1,"« Green Book : Sur les routes du sud » est un vrai petit bijou d’humanité qui cache une histoire dans laquelle l’impossible se produit, où les contraires se rencontrent, et où surtout une très belle amitié se noue ! Totalement incroyable dans ce contexte si particulier de ségrégation aux USA en 1962, soit ce racisme ordinaire, consenti et installé dans une population qui s’en arrange... Si ce film semble évident par son thème et sa démarche, il sera en définitive bien plus subtil et complexe avec une étude sensible de ces deux êtres et de leur histoire ! Une incroyable histoire, vraie et pourtant tellement improbable quand on songe un instant à tout ce qui sépare ces deux hommes ! Tout les oppose en effet, la couleur de peau, le caractère, l’éducation, le milieu social, la réussite, les centres d’intérêt, leur état d’esprit... L’un est un pianiste afro-américain, cultivé et raffiné, mais prétentieux, suffisant et précieux, coincé dans une représentation et une apparence permanentes, tandis que l’autre est entre autre un chauffeur italo-américain, débonnaire, simple et bon vivant mais xénophobe, prenant les choses et les gens comme ils sont et à sa façon, sans se poser plus de question que nécessaire ! Mais les contraires s’attirent et ce qui les réunira ici, ce sera cette voiture qui les mènera de concert en concert, dans laquelle ils vont se découvrir et s’apprivoiser, l’un conduisant avec une cuisse de poulet frit coincée entre les dents, l’autre assis à l’arrière, droit et raide comme un i, le plaid de cachemire bien lissé et posé sur les jambes ! Un tableau totalement surréaliste ! La liste des adjectifs pourrait être bien longue pour commenter cette curieuse cohabitation et tous ces échanges qui vont en découler, échanges toujours très sincères, drôles le plus souvent, qui vont petit à petit mine de rien changer tout un tas d’aprioris, d’idées toutes faites, en faisant valser ces barrières monstrueuses et inacceptables qui pourtant régissent ce monde impensable, quand on pense à  ce carnet, ce fameux « Green Book », qui indiquait les hôtels et lieux réservés aux « personnes dites de couleur ! ».  Essayer un costume, manger en compagnie de ses amis blancs, sortir la nuit, rien de bien compliqué et pourtant un affront perpétuel auquel notre cher Don devra se plier coûte que coûte avec à ses côtés Tony son assistant, toujours témoin ! C’est donc à travers toutes ces humiliations, que ces deux hommes vont essayer de cohabiter, de comprendre leurs difficultés leurs différences et leurs difficultés. Chacun se jaugera par rapport à l’autre, en analysant et mesurant sa propre situation, ses propres conditions... Qui est le plus à plaindre, qui est le plus Noir des deux ? Cette confrontation les amènera tout naturellement à mettre les cartes sur table, à abattre tous ces préjugés et ces stigmatisations de toute sorte, pour essayer d’être digne et enfin soi-même...  Deux rôles en or pour Mahershala Ali et Viggo Mortensen, décidément plus vrais que nature et dirigés de main de maître par Peter Farrelly, bien loin de ses comédies habituelles ! Un film intelligent, touchant et profondément humain... Une franche et brillante réussite qui fait plaisir à voir !",2021-01-20T11:36:29.344717Z,1
,2021-01-20T13:04:44.115491Z,225,0,"1 étoile pour Darmon/Lhermitte/Pierre Richard/Denolon. Il ne suffit pas de sortir de la bande à Jamel pour faire un bon film, drôle qui plus est. Humour éculé, sans rythme, casting douteux (à part les 4 larrons cités plus haut). Ramzy est assez pitoyable. Du mauvais ciné... À éviter...",2021-01-20T13:04:44.115491Z,1
,2021-01-20T12:08:54.601522Z,110,1,"Que rajouter au flux des éloges ? Le plaisir vient de la sensibilité et du calme avec lesquels est traitée cette relation inattendue. La prouesse est d'être ainsi toujours sur la corde raide des bons sentiments sans jamais tomber dedans. Avec une grande simplicité, dans le contexte du racisme états-unien, ce film rappelle, à la faveur de l'inversion du rapport de race sans inversion du rapport social, les enjeux de tolérance et de fraternité que porte l'expérience noire.",2021-01-20T12:08:54.601522Z,1
,2021-01-20T12:08:58.168699Z,111,1,"Subtil, poilant, remarquable, émouvant, cruel, étincelant, lumineux... Les adjectifs font une sacrée sarabande dans votre tête quand le générique de fin vous prive de l'heure de pur bonheur que vous a procurée Green Book. Ce film vous a pris par surprise dans son message de paix, et vous concédez avoir pris beaucoup de plaisir à déguster cette belle tranche d'humanité souriante... L'histoire est, parait-il, d'après une histoire vraie. Vaut mieux car l'opposition flagrante des deux personnages aurait pu paraître comme le suprême coup tordu d'un réalisateur en quête de sensationnel. Il faut, en effet, de l'imagination délirante, pour envisager qu'un rital blanc mal dégrossi puisse jouer les chauffeurs à travers le Sud profond des Etats Unis pour un musicien classique noir, intello, homosexuel et confit dans son éducation et son raffinement. Et pas à n'importe quelle époque, en plus, puisque l'histoire se passe en 1962, soit à l'époque de Martin Luther King et des tensions raciales à travers tout le pays. Cela paraît impensable, factice et irréel. Et pourtant, à tout moment, pendant ce récit étrange, vous adhérez à l'histoire avec le même ravissement que devant un conte de Noël sur une chaîne Disney. Les deux acteurs sont, il est vrai, tellement délicieux. Viggo Mortensen notamment est irrésistible dans le rôle d'un rustre à la goinfrerie débridée qui fait sauter tous ses préjugés comme des bouchons de champagne. Certaines scènes sont d'un humour ravageur. On rit souvent. D'un rire parfois jaune qui est une bombe anti-raciste à la puissance de quelques Hiroshima. Bref, du cinéma bonheur qui, passé le choc de ce duo improbable, se révèle époustouflant pour propager des messages de tolérance et d'ouverture sur la différence. En particulier, la différence sociale qui crée de la distance et crée la non-communication si l'on n'y prend garde. C'était en 1962, mais on y trouve hélas toujours une forte résonance dans notre actualité !...  5 étoiles car ce film est un enchantement.",2021-01-20T12:08:58.168699Z,1
,2021-01-20T12:09:02.336762Z,112,1,"Je suis absolument ravie, grâce à ce magnifique film, de pouvoir connaître cette historie vraie qui s'est passée aux USA en 1962. Merci au réalisateur de faire connaître à la fois cette histoire et ce monsieur pianiste. Que cela fait du bien de pouvoir visionner un film d'une telle qualité. Tout est parfait, j'estime qu'on ne peut faire à l'encontre de ce film vraiment aucun reproche. C'set tellement passionnant que les 2 h 10 passent trop vite. J'en redemande !",2021-01-20T12:09:02.336762Z,1
,2021-01-20T13:04:43.308614Z,224,0,"Quel catastrophe ... Des """" dab"""" Des """"clap"""" comme si nous etions en coupe du monde de football... Le film est encore pire que Aladin avec kev adams c'est dire ...",2021-01-20T13:04:43.308614Z,1
,2021-01-20T12:09:05.356249Z,113,1,""""" Green Book , Sur les routes du sud """" très bon film de Peter Farrelly .  L’histoire se déroule en 1962 aux États Unis en pleine ségrégation raciale . Tony Lip ( Viggo Mortensen) un videur de cabaret italo américain du Bronx se retrouve subitement au chômage pour plusieurs mois car le cabaret dans lequel il travail va fermer pour être rénover . A la recherche d'un emploi il est alors engagé pour devenir le chauffeur de Don Shirley ( Mahershala Ali ) un pianiste noir de renommée mondiale lors d’une tournée de concert à travers le sud des États Unis . Les deux hommes totalement opposés que se soit dans leurs caractères ou leurs mode de vie vont tenter de se supporter malgré leurs préjugés respectifs et leurs différences . Ensemble ils vont devoir faire face au racisme qui régnait dans le pays à l’encontre de la communauté noire ... Le réalisateur Peter Farrelly très connu pour avoir mis en scène une pléiade de comédies potaches devenu culte ( """" Mary à tout prix """" , """" Fous d’Irène """" , """" Dumb and Dumber 1 et 2 """" , """" L’amour extra large """" ... ) qu’il a coréalisé avec son frère Bobby Farelly a décidé de réaliser son premier film en solo sans son frère et de s’essayer à un autre registre totalement différent et totalement à contre emploi de ce qu’il a l’habitude de faire en mettant en scène un Biopic dramatique nommer """" Green Book """"   . Et on peut dire qu’il a eu une très bonne idée car il signe avec """" Green Book """" un très bon film qui fut très justement récompensé de l’oscar du meilleur film en 2019 .  """" Green Book """" est l’adaptation sur grand écran de la vraie vie de Tony Lip ce videur italo américain du Bronx qui va devenir le chauffeur de Don Shirley un pianiste noir de grande renommée en pleine ségrégation raciale . Cette histoire est incroyable et très prenante avec ses deux personnages qui n’on à priori aucun points commun mais qui vont tenter de se supporter pendant cette tournée sur les routes du Sud . Leurs confrontations va donner lieu à des moments irrésistibles et drôles .",2021-01-20T12:09:05.356249Z,1
,2021-01-20T12:09:20.692276Z,114,1,Un chef-d’œuvre éblouissant époustouflant les mots ne sont pas assez fort.  Vigo est tout simplement surprenant dans ce rôle il dévoile un jeu d’acteur rarement vu chez lui. Mahershala Ali quant à lui est  juste par sa retenue sa posture son jeu en douceur mais avec fermeté... j’ai beaucoup aimé également Linda Cardellini qui est très fraîche et douce dans le film elle a un belle présence à l’écran.,2021-01-20T12:09:20.692276Z,1
,2021-01-20T12:09:26.927463Z,115,1,"Premier coup de cœur de cette année, « Green Book » se révèle être un magnifique film et d'une rare finesse, porté par deux acteurs talentueux. Viggo Mortensen interprète le chauffeur italien, macho mais au grand cœur, tandis que Mahershala Ali joue le pianiste, froid en apparence mais sensible à l'intérieur. Ces deux personnages vont apprendre l'un de l'autre et évoluer ensemble durant cette tournée sur les routes du Sud. Des endroits vraiment pas faciles suite à la ségrégation, des scènes humiliantes et qui nous révoltent. Mais malgré ce contexte, « Green Book » est avant tout un road movie qui fait énormément de bien, on en ressort avec le sourire, heureux d'avoir pu découvrir sur grand écran cette belle amitié, et dont les dialogues sont tout simplement divins. Touchant mais aussi très drôle, c'est un bijou d'émotions.  cinephile-critique.over-blog.com",2021-01-20T12:09:26.927463Z,1
,2021-01-20T13:04:09.808466Z,223,0,"Je vous l'avais bien dit! Moi aussi, je suis capable de voir le futur : je regardes la bande-annonce, le casting avec les têtes d'affiche et surtout le réalisateur, et rajoutez-y de la culture cinéma, et vous aurez une prédiction plus fiable que Madame Soleil ! Le tâcheron est de retour avec toute son équipe au grand complet, Denzel Washington en tête. C'est marrant comme quoi un acteur aussi peu expressif et un réalisateur aussi peu doué peuvent arriver à faire de si mauvais films... Le gros problème du film est son caractère totalement prévisible (tout est dans le titre, mais y'a t'il une certaine lucidité de la part des créateurs du film ? J'en doute...). On se demande d'ailleurs pourquoi on a loué cet énième navet car on savait bougrement à quoi s'attendre avec cette """"fine équipe"""". Le film ne dispose d'aucune ambition artistique, si ce n'est faire de la propagande bon marché sur les USA qui triompherais des méchants terroristes, ce n'est plus une utopie, c'est de l'aveuglement benêt. Le film se laisse regarder bien péniblement, toute le monde semble savoir ce qui va se passer (y compris les personnages du film...), exit donc toute forme de suspense. Pas davantage d'action. l'enquête se résume à coup du super-flic black qui arrive sur les lieux et a tout deviné """"finger in the nose"""" en un millième de seconde. On nous bassineras également sur l'histoire d'amour grandiloquente et banale : Denzel a trouvé la femme de ses rêves, problème : elle est morte.  Qu'à cela ne tienne, à défaut de devenir nécrophile, le bonhomme va utiliser une machine secrète pour revenir dans le passé et sauver la donzelle afin de pouvoir tirer son c***! Et tant qu'on y est sauver la planète et arrêter le vilain pas beau. Ouf, l'Amérique est sauve. Tout est bien qui finit mieux. Allez ! Engagez-vous dans l'armée ou la police pour protéger votre pays! Pour résumer, une resucée de l'Armée des Douze Singes...",2021-01-20T13:04:09.808466Z,1
